ID,Link,Title,Price,Location,Area,City,Scrapping_Date,Type_of_Agreement,Dwelling_Type,Elevator,Furnishing,Level,Parking_Space,Pets,Rooms_Number,Seller
ID4jkh2,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-2-pokojowe-w-centrumkielc-ID4jkh2.html,Wyremontowane mieszkanie 2-pokojowe w CentrumKielc,2 450 zł,Kielce - 16 czerwca 2025,34 m²,kielce,2025-07-14 00:45:21,wynajem,apartment,,yes,4,,,2,private
ID16iw3h,https://www.olx.pl/d/oferta/mieszkanie-z-tarasem-40m-slichowice-CID3-ID16iw3h.html,"Mieszkanie z tarasem, 40m  Ślichowice",2 400 zł,Kielce - 19 czerwca 2025,40 m²,kielce,2025-07-14 00:45:21,wynajem,apartment,yes,yes,0,guarded,no,2,private
ID4tu5i,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-studio-plaza-tower-ID4tu5i.html,"Apartament , studio Plaza Tower",2 300 zł,Kielce - 07 lipca 2025,37 m²,kielce,2025-07-14 00:45:21,wynajem,apartment,,yes,6,,,1,developers
ID16qP2i,https://www.olx.pl/d/oferta/przytulne-mieszkanie-ul-warszawska-pierwszy-najem-CID3-ID16qP2i.html,Przytulne mieszkanie ul.Warszawska - pierwszy najem!,2 600 zł,Kielce - 30 czerwca 2025,36 m²,kielce,2025-07-14 00:45:21,wynajem,apartment,yes,yes,0,garage,no,1,private
ID16lA9L,https://www.olx.pl/d/oferta/kawalerka-na-wynajem-CID3-ID16lA9L.html,Kawalerka na wynajem,1 650 zł,Kielce - 23 czerwca 2025,30 m²,kielce,2025-07-14 00:45:21,wynajem,block,,yes,1,belonging_on_street,,1,private
ID4x9xS,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-w-cichej-i-spokojnej-okolicy-z-prywatnym-parkingiem-ID4x9xS.html,Kawalerka w cichej i spokojnej okolicy z prywatnym parkingiem,1 200 zł,Kielce - 06 lipca 2025,30 m²,kielce,2025-07-14 00:45:21,wynajem,detached_house,,yes,1,,,1,developers
ID16rCTl,https://www.olx.pl/d/oferta/apartament-w-centrum-do-wynajecia-CID3-ID16rCTl.html,Apartament w Centrum do wynajęcia,2 230 złdo negocjacji,Kielce - Odświeżono dnia 08 lipca 2025,43 m²,kielce,2025-07-14 00:45:21,wynajem,apartment,,yes,1,,,2,private
ID4piFc,https://www.olx.plhttps://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-centrum-kielc-ID4piFc.html,Przestronne mieszkanie w centrum Kielc.,1 900 zł,Kielce - 05 lipca 2025,95 m²,kielce,2025-07-14 00:45:21,wynajem,tenement,,no,1,,,2,private
ID4x5kb,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowa-kawalerka-gotowa-do-zamieszkania-ID4x5kb.html,"Nowa kawalerka, gotowa do zamieszkania",2 000 zł,Kielce - 01 lipca 2025,27 m²,kielce,2025-07-14 00:45:21,wynajem,apartment,,yes,2,,,1,private
ID16rtwG,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-ID16rtwG.html,Wynajmę mieszkanie,750 zł,Kielce - 01 lipca 2025,35 m²,kielce,2025-07-14 00:45:21,wynajem,block,no,yes,,belonging_on_street,no,2,private
ID14YWBi,https://www.olx.pl/d/oferta/miejsce-garazowe-w-plaza-tower-iii-dostepne-od-zaraz-CID3-ID14YWBi.html,Miejsce garażowe w Plaza Tower III – dostępne od zaraz,400 zł,Kielce - 30 czerwca 2025,27 m²,kielce,2025-07-14 00:45:23,wynajem,apartment,yes,yes,0,garage,yes,1,private
ID16BdXi,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-CID3-ID16BdXi.html,Mieszkanie do wynajęcia,2 300 zł,Kielce - Dzisiaj o 16:09,67 m²,kielce,2025-07-14 00:45:23,wynajem,block,no,yes,0,,no,3,private
ID16wQKu,https://www.olx.pl/d/oferta/wynajme-mieszkanie-na-ksm-CID3-ID16wQKu.html,Wynajmę mieszkanie na KSM,1 700 zł,Kielce - 07 lipca 2025,40 m²,kielce,2025-07-14 00:45:23,wynajem,block,no,yes,3,belonging_on_street,,2,private
ID16B4UJ,https://www.olx.pl/d/oferta/wynajme-mieszkanie-kielce-czarnow-CID3-ID16B4UJ.html,wynajmę mieszkanie Kielce Czarnów,1 200 zł,Kielce - Dzisiaj o 14:17,29 m²,kielce,2025-07-14 00:45:23,wynajem,remaining,no,yes,0,belonging_on_street,no,2,private
ID16lYqr,https://www.olx.pl/d/oferta/kawalerka-do-wynajecia-CID3-ID16lYqr.html,Kawalerka do wynajęcia,1 900 zł,Kielce - 24 czerwca 2025,"25,55 m²",kielce,2025-07-14 00:45:23,wynajem,apartment,yes,yes,4,lack,yes,1,private
ID4xe09,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajme-nowoczesne-mieszkanie-przy-kazimierza-wielkiego-slichowice-ID4xe09.html,Wynajmę nowoczesne mieszkanie przy Kazimierza Wielkiego - Ślichowice,2 700 zł,Kielce - 10 lipca 2025,51 m²,kielce,2025-07-14 00:45:23,wynajem,apartment,,yes,1,,,2,private
ID16r2ZI,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-CID3-ID16r2ZI.html,Mieszkanie do wynajęcia,1 650 zł,Kielce - 30 czerwca 2025,36 m²,kielce,2025-07-14 00:45:23,wynajem,block,yes,yes,4,,no,2,private
ID4vCXy,https://www.olx.plhttps://www.otodom.pl/pl/oferta/218-9676-omw-ID4vCXy.html,218/9676/OMW,1 300 zł,Kielce - 25 czerwca 2025,45 m²,kielce,2025-07-14 00:45:23,wynajem,block,,yes,0,,,2,developers
ID16rTLS,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-od-sierpnia-os-kochanowskiego-CID3-ID16rTLS.html,2 pokojowe mieszkanie od sierpnia os. Kochanowskiego,2 000 zł,Kielce - 01 lipca 2025,46 m²,kielce,2025-07-14 00:45:23,wynajem,block,,yes,1,,,2,private
ID16r3nj,https://www.olx.pl/d/oferta/2-pokojowe-ul-zagorska-media-w-cenie-CID3-ID16r3nj.html,2-pokojowe ul. Zagórska - media w cenie,2 700 zł,Kielce - 30 czerwca 2025,45 m²,kielce,2025-07-14 00:45:23,wynajem,block,no,yes,1,,no,2,private
ID16k3NB,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-kielce-ul-wojska-polskiego-CID3-ID16k3NB.html,Mieszkanie na wynajem Kielce- ul. Wojska Polskiego,1 750 zł,Kielce - 21 czerwca 2025,31 m²,kielce,2025-07-14 00:45:23,wynajem,block,yes,yes,2,,no,1,private
ID16gtfK,https://www.olx.pl/d/oferta/nowe-mieszkanie-na-wynajem-kielce-ul-warszawska-CID3-ID16gtfK.html,Nowe mieszkanie na wynajem Kielce ul. Warszawska,2 500 zł,Kielce - 17 czerwca 2025,33 m²,kielce,2025-07-14 00:45:23,wynajem,block,yes,yes,0,belonging_on_street,,2,private
ID16n29s,https://www.olx.pl/d/oferta/mieszkanie-kielce-wynajem-blisko-ujk-CID3-ID16n29s.html,Mieszkanie Kielce Wynajem blisko uJK,2 299 zł,Kielce - 25 czerwca 2025,38 m²,kielce,2025-07-14 00:45:23,wynajem,apartment,yes,yes,3,belonging_on_street,yes,2,private
ID4uBrs,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajme-nowe-3-pokojowe-mieszkanie-47m2-centrum-ul-kozia-z-garazem-ID4uBrs.html,"Wynajmę nowe, 3 pokojowe mieszkanie 47m2, Centrum ul. Kozia z garażem",2 900 zł,Kielce - 12 lipca 2025,"47,38 m²",kielce,2025-07-14 00:45:23,wynajem,apartment,,yes,2,,,3,private
ID16B6qA,https://www.olx.pl/d/oferta/kawalerka-ksm-pierwsze-pietro-CID3-ID16B6qA.html,Kawalerka ksm pierwsze pietro,1 300 zł,Kielce - Dzisiaj o 14:34,32 m²,kielce,2025-07-14 00:45:23,wynajem,block,,yes,,,,1,private
ID4lPNA,https://www.olx.plhttps://www.otodom.pl/pl/oferta/komfortowy-apartament-restpark-60m2-ID4lPNA.html,Komfortowy Apartament RestPark 60m2,3 700 zł,Kielce - 06 lipca 2025,60 m²,kielce,2025-07-14 00:45:23,wynajem,apartment,,yes,2,,,3,private
ID15ycnl,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-kielce-47m2-CID3-ID15ycnl.html,Mieszkanie na wynajem Kielce 47m2,1 600 zł,Kielce - Dzisiaj o 07:14,47 m²,kielce,2025-07-14 00:45:23,wynajem,block,yes,yes,,belonging_on_street,yes,1,private
ID4vu7W,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-garderoba-balkon-po-remoncie-ID4vu7W.html,"2 pokoje + garderoba, balkon | Po remoncie",2 400 zł,Kielce - 24 czerwca 2025,45 m²,kielce,2025-07-14 00:45:23,wynajem,block,,yes,2,,,2,developers
ID16r29o,https://www.olx.pl/d/oferta/wynajme-2-pokojowe-mieszkanie-centrum-gotowe-do-zamieszkania-CID3-ID16r29o.html,"Wynajmę 2-pokojowe mieszkanie – centrum, gotowe do zamieszkania",1 600 złdo negocjacji,Kielce - 30 czerwca 2025,42 m²,kielce,2025-07-14 00:45:23,wynajem,block,yes,yes,0,,no,2,private
ID4vMgP,https://www.olx.plhttps://www.otodom.pl/pl/oferta/do-wynajecia-3-pokoje-z-ogrodkiem-nowy-bocianek-ID4vMgP.html,Do wynajęcia 3 pokoje z ogródkiem Nowy Bocianek,3 000 zł,Kielce - 09 lipca 2025,64 m²,kielce,2025-07-14 00:45:23,wynajem,apartment,,no,0,,,3,developers
ID4vZB5,https://www.olx.plhttps://www.otodom.pl/pl/oferta/klimatyczna-kawalerka-w-centrum-ul-astronautow-ID4vZB5.html,"Klimatyczna kawalerka w centrum, ul. Astronautów",1 400 zł,Kielce - 25 czerwca 2025,38 m²,kielce,2025-07-14 00:45:23,wynajem,block,,yes,1,,,2,developers
ID165Xw8,https://www.olx.pl/d/oferta/do-wynajecia-kawalerka-26m-w-kielcach-zbozowa-CID3-ID165Xw8.html,Do Wynajęcia Kawalerka 26m w Kielcach Zbożowa,2 100 zł,Kielce - 17 czerwca 2025,26 m²,kielce,2025-07-14 00:45:23,wynajem,block,yes,yes,6,lack,no,1,private
ID16zf7Q,https://www.olx.pl/d/oferta/sloneczne-2-pokojowe-mieszkanie-ul-strasza-CID3-ID16zf7Q.html,Słoneczne 2 pokojowe Mieszkanie ul Strasza,2 300 zł,Kielce - 11 lipca 2025,47 m²,kielce,2025-07-14 00:45:23,wynajem,block,no,yes,1,garage,,2,private
ID12yNb0,https://www.olx.pl/d/oferta/mieszkanie-2-pok-oddzielna-kuchnia-wisniowa-na-szydlowku-od-zaraz-CID3-ID12yNb0.html,"Mieszkanie 2 pok, oddzielna kuchnia, Wiśniowa na Szydłówku, od zaraz",1 850 złdo negocjacji,Kielce - 03 lipca 2025,52 m²,kielce,2025-07-14 00:45:23,wynajem,block,no,yes,0,,,2,private
ID3UMh6,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajem-mieszkania-sloneczne-wzgorze-ID3UMh6.html,Wynajem mieszkania Słoneczne Wzgórze,1 500 zł,Kielce - 09 lipca 2025,33 m²,kielce,2025-07-14 00:45:23,wynajem,block,,yes,9,,,1,private
ID16vRwU,https://www.olx.pl/d/oferta/wynajem-pokoju-w-mieszkaniu-kielce-CID3-ID16vRwU.html,Wynajem pokoju w mieszkaniu- Kielce,1 300 zł,Kielce - 08 lipca 2025,8 m²,kielce,2025-07-14 00:45:23,wynajem,terraced_house,no,yes,1,guarded,no,4+,private
ID4vpIl,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-w-super-lokalizacji-ID4vpIl.html,3 Pokoje W Super Lokalizacji,2 300 zł,Kielce - 15 czerwca 2025,59 m²,kielce,2025-07-14 00:45:23,wynajem,remaining,,no,3,,,3,developers
ID16wxoJ,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-CID3-ID16wxoJ.html,Mieszkanie do wynajęcia,2 000 zł,Kielce - 06 lipca 2025,37 m²,kielce,2025-07-14 00:45:23,wynajem,apartment,yes,no,2,lack,no,2,private
ID16vyH4,https://www.olx.pl/d/oferta/2-pozoimowe-mieszkanie-w-kamienicy-41m2-CID3-ID16vyH4.html,2 pozoimowe mieszkanie w kamienicy 41m2,1 950 zł,Kielce - 08 lipca 2025,41 m²,kielce,2025-07-14 00:45:23,wynajem,tenement,no,yes,2,guarded,yes,2,private
ID16oVvs,https://www.olx.pl/d/oferta/mieszkanie-36-m2-umeblowane-wynajme-CID3-ID16oVvs.html,Mieszkanie 36 m2 umeblowane wynajmę,1 200 zł,Kielce - 27 czerwca 2025,36 m²,kielce,2025-07-14 00:45:23,wynajem,block,,yes,1,,,1,private
ID15BtFz,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-CID3-ID15BtFz.html,Mieszkanie na wynajem,1 400 zł,Kielce - 12 lipca 2025,40 m²,kielce,2025-07-14 00:45:23,wynajem,block,yes,yes,6,belonging_on_street,no,2,private
ID16ftcq,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-os-swietokrzyskie-na-wynajem-CID3-ID16ftcq.html,Mieszkanie 2-pokojowe os. Świętokrzyskie na wynajem,2 000 zł,Kielce - 15 czerwca 2025,41 m²,kielce,2025-07-14 00:45:23,wynajem,block,yes,yes,8,belonging_on_street,no,2,private
ID16qkYh,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-od-zaraz-CID3-ID16qkYh.html,Mieszkanie do wynajęcia od zaraz,1 500 zł,Kielce - 30 czerwca 2025,35 m²,kielce,2025-07-14 00:45:23,wynajem,tenement,no,yes,3,guarded,yes,1,private
ID4vgaf,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-w-centrum-do-wynajecia-ID4vgaf.html,Kawalerka w centrum do wynajęcia.,1 250 zł,Kielce - 12 lipca 2025,30 m²,kielce,2025-07-14 00:45:23,wynajem,tenement,,yes,1,,,1,developers
ID16r7nw,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-ID16r7nw.html,Wynajmę mieszkanie,2 000 zł,Kielce - 01 lipca 2025,38 m²,kielce,2025-07-14 00:45:23,wynajem,apartment,yes,yes,,,,2,private
ID16Azar,https://www.olx.pl/d/oferta/dwupoziomowy-bezczynszowy-aparatament-bilcza-k-kielc-CID3-ID16Azar.html,Dwupoziomowy bezczynszowy aparatament Bilcza k. Kielc,3 500 zł,Kielce - 12 lipca 2025,75 m²,kielce,2025-07-14 00:45:23,wynajem,apartment,no,yes,,,no,3,private
ID16uIoW,https://www.olx.pl/d/oferta/kawalerka-31m2-warszawska-CID3-ID16uIoW.html,Kawalerka 31m2 warszawska,1 700 zł,Kielce - 05 lipca 2025,31 m²,kielce,2025-07-14 00:45:23,wynajem,block,yes,yes,0,belonging_on_street,no,1,private
ID4xfwr,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajem-mieszkania-38m-ID4xfwr.html,Wynajem mieszkania  38m,1 150 zł,Kielce - Dzisiaj o 09:50,37 m²,kielce,2025-07-14 00:45:23,wynajem,block,,yes,,,,1,private
ID15XqlU,https://www.olx.pl/d/oferta/wynajme-prosto-od-wlasciciela-osiedle-przy-parku-CID3-ID15XqlU.html,[ WYNAJMĘ ] prosto od właściciela / osiedle przy parku,2 400 zł,Kielce - Odświeżono dnia 30 czerwca 2025,34 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,4,garage,no,2,private
ID4xbVx,https://www.olx.plhttps://www.otodom.pl/pl/oferta/premium-kawalerka-w-centrum-kielc-przy-rynku-lecha-kaczynskiego-6-ID4xbVx.html,"Premium kawalerka w centrum Kielc przy rynku, Lecha Kaczyńskiego 6",2 500 zł,Kielce - 08 lipca 2025,"30,55 m²",kielce,2025-07-14 00:45:25,wynajem,apartment,,yes,3,,,1,private
ID16mM1O,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-CID3-ID16mM1O.html,Mieszkanie na wynajem,2 600 zł,Kielce - 25 czerwca 2025,45 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,4,garage,no,2,private
ID10s2s2,https://www.olx.pl/d/oferta/mieszkanie-klonowa-87-34-m2-CID3-ID10s2s2.html,Mieszkanie Klonowa 87 - 34 m2,2 200 zł,Kielce - 06 lipca 2025,"33,99 m²",kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,2,belonging_on_street,no,2,private
ID16AFGn,https://www.olx.pl/d/oferta/kawalerka-do-wynajecia-kielce-ul-zagnanska-78b-CID3-ID16AFGn.html,Kawalerka do wynajęcia KIELCE ul. Zagnańska 78B,1 700 zł,Kielce - Dzisiaj o 06:46,27 m²,kielce,2025-07-14 00:45:25,wynajem,block,yes,yes,4,parking_zone_identifier,,1,private
ID4xfgP,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-mieszkanie-2-pokoje-2-balkony-kielce-zagorska-ID4xfgP.html,"Nowe mieszkanie - 2 pokoje + 2 balkony, Kielce Zagórska",2 700 zł,Kielce - 12 lipca 2025,44 m²,kielce,2025-07-14 00:45:25,wynajem,block,,yes,4,,,2,private
ID16ruBl,https://www.olx.pl/d/oferta/kawalerka-w-apartamentowcu-w-centrum-kielc-ul-wspolna-CID3-ID16ruBl.html,Kawalerka w apartamentowcu w centrum Kielc ul. Wspólna,1 900 złdo negocjacji,Kielce - Odświeżono dnia 07 lipca 2025,27 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,3,lack,no,1,private
ID16vE5u,https://www.olx.pl/d/oferta/mieszkanie-ul-okrzei-CID3-ID16vE5u.html,Mieszkanie ul. Okrzei,1 850 zł,Kielce - 08 lipca 2025,35 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,2,belonging_on_street,no,2,private
ID15wiMS,https://www.olx.pl/d/oferta/kawalerka-do-wynajecia-26-7-m2-ksm-CID3-ID15wiMS.html,"Kawalerka do wynajęcia, 26,7 m2, KSM",1 400 zł,Kielce - 19 czerwca 2025,"26,70 m²",kielce,2025-07-14 00:45:25,wynajem,block,no,yes,4,lack,no,1,private
ID16lrWG,https://www.olx.pl/d/oferta/wynajme-mieszkanie-2-pokojowe-CID3-ID16lrWG.html,WYNAJMĘ mieszkanie 2 pokojowe,2 200 złdo negocjacji,Kielce - 23 czerwca 2025,50 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,1,garage,no,2,private
ID16pwoX,https://www.olx.pl/d/oferta/pokoje-dla-studentek-CID3-ID16pwoX.html,Pokoje dla studentek,1 400 zł,Kielce - 28 czerwca 2025,48 m²,kielce,2025-07-14 00:45:25,wynajem,block,no,yes,2,,,2,private
ID4vZgd,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajme-mieszkanie-2-pokojowe-48-50m2-ul-sciegiennego-kielce-ID4vZgd.html,"Wynajmę mieszkanie 2 pokojowe 48,50m2 ul. Ściegiennego, Kielce",2 300 zł,Kielce - 24 czerwca 2025,"48,50 m²",kielce,2025-07-14 00:45:25,wynajem,block,,yes,1,,,2,private
ID16zgZh,https://www.olx.pl/d/oferta/wynajme-35m2-kielce-os-checinskie-CID3-ID16zgZh.html,Wynajmę 35m2 Kielce Os Chęcińskie,1 450 zł,Kielce - 11 lipca 2025,35 m²,kielce,2025-07-14 00:45:25,wynajem,block,no,yes,0,belonging_on_street,no,2,private
ID16qm4X,https://www.olx.pl/d/oferta/przestronne-2-pokojowe-mieszkanie-z-garazem-na-osiedlu-na-wrzosach-CID3-ID16qm4X.html,Przestronne 2 pokojowe mieszkanie z garażem na „Osiedlu na Wrzosach”,1 900 zł,Kielce - 30 czerwca 2025,55 m²,kielce,2025-07-14 00:45:25,wynajem,block,yes,yes,2,guarded,yes,2,private
ID16wJcx,https://www.olx.pl/d/oferta/kawalerka-do-wynajecia-bocianek-CID3-ID16wJcx.html,Kawalerka do wynajęcia bocianek,1 300 zł,Kielce - 07 lipca 2025,28 m²,kielce,2025-07-14 00:45:25,wynajem,block,no,yes,1,parking_zone_identifier,yes,1,private
ID16fg4U,https://www.olx.pl/d/oferta/wynajem-mieszkania-plaza-kielce-CID3-ID16fg4U.html,"Wynajem mieszkania, Plaza, Kielce",2 950 zł,Kielce - 15 czerwca 2025,45 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,8,belonging_on_street,,2,private
ID15Aocv,https://www.olx.pl/d/oferta/wynajme-mieszkanie-dodatkowo-platne-tylko-rachunki-CID3-ID15Aocv.html,Wynajmę mieszkanie (dodatkowo płatne tylko rachunki),1 750 zł,Kielce - 12 lipca 2025,33 m²,kielce,2025-07-14 00:45:25,wynajem,tenement,no,yes,0,lack,yes,2,private
ID16uASd,https://www.olx.pl/d/oferta/mieszkanie-43m-2-pokoje-marszalkowska-wynajme-CID3-ID16uASd.html,Mieszkanie 43m  2 pokoje Marszałkowska wynajmę,1 650 zł,Kielce - 05 lipca 2025,43 m²,kielce,2025-07-14 00:45:25,wynajem,block,no,yes,3,belonging_on_street,no,2,private
ID16A2l6,https://www.olx.pl/d/oferta/wynajme-mieszkanie-kielce-ul-sloneczna-CID3-ID16A2l6.html,Wynajmę mieszkanie Kielce ul. Słoneczna,1 950 zł,Kielce - 12 lipca 2025,40 m²,kielce,2025-07-14 00:45:25,wynajem,block,no,yes,4,,yes,2,private
IDXkUIF,https://www.olx.pl/d/oferta/atrakcyjna-kawalerka-przy-ul-klonowej-CID3-IDXkUIF.html,Atrakcyjna kawalerka przy ul. Klonowej,1 700 zł,Kielce - 12 lipca 2025,31 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,,yes,0,,,1,private
ID16x7XQ,https://www.olx.pl/d/oferta/mieszkanie-os-leszczynska-w-apartamentowcu-5-pietro-duzy-taras-gardero-CID3-ID16x7XQ.html,Mieszkanie Os Leszczyńska w apartamentowcu 5 piętro duży taras gardero,2 000 zł,Kielce - Odświeżono dnia 11 lipca 2025,44 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,5,,no,2,private
ID15DDTd,https://www.olx.pl/d/oferta/wynajme-kawalerke-prawie-na-rynku-kieleckim-CID3-ID15DDTd.html,Wynajmę kawalerkę prawie na rynku kieleckim,2 300 zł,Kielce - 07 lipca 2025,26 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,2,lack,no,1,private
ID1656NK,https://www.olx.pl/d/oferta/kawalerka-do-wynajecia-centrum-miasta-30m2-CID3-ID1656NK.html,Kawalerka do wynajęcia. Centrum miasta 30m2,1 800 złdo negocjacji,Kielce - 03 lipca 2025,30 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,8,belonging_on_street,no,1,private
ID11Z11E,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-CID3-ID11Z11E.html,mieszkanie do wynajęcia,1 250 zł,Kielce - Odświeżono dnia 12 lipca 2025,"26,40 m²",kielce,2025-07-14 00:45:25,wynajem,block,yes,yes,10,belonging_on_street,no,1,developers
ID4wySK,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajem-parter-w-domu-krakowska-ID4wySK.html,Wynajem/Parter W Domu/Krakowska,1 800 zł,Kielce - 20 czerwca 2025,51 m²,kielce,2025-07-14 00:45:25,wynajem,remaining,,yes,0,,,2,developers
ID16oj8e,https://www.olx.pl/d/oferta/rezerwacja-warszawska-odswiezona-kawalerka-CID3-ID16oj8e.html,REZERWACJA Warszawska odświeżona kawalerka,1 350 zł,Kielce - 26 czerwca 2025,30 m²,kielce,2025-07-14 00:45:25,wynajem,block,yes,yes,1,belonging_on_street,no,1,private
ID12dJ5l,https://www.olx.pl/d/oferta/wynajme-kawalerke-na-ul-konopnickiej-osiedle-bocianek-kielce-CID3-ID12dJ5l.html,"Wynajmę Kawalerkę na ul. Konopnickiej osiedle Bocianek, Kielce",1 600 zł,Kielce - 07 lipca 2025,29 m²,kielce,2025-07-14 00:45:25,wynajem,block,no,yes,1,belonging_on_street,no,1,private
ID16rukw,https://www.olx.pl/d/oferta/2-pokoje-widna-kuchnia-2-pietro-ul-hoza-CID3-ID16rukw.html,"2 pokoje, widna kuchnia, 2 piętro ul. Hoża",1 300 zł,Kielce - 01 lipca 2025,46 m²,kielce,2025-07-14 00:45:25,wynajem,block,no,no,2,,yes,2,private
ID4xeWx,https://www.olx.plhttps://www.otodom.pl/pl/oferta/komfortowa-kawalerka-do-wynajecia-w-okolicach-ujk-oraz-politechniki-ID4xeWx.html,"Komfortowa kawalerka do wynajęcia w okolicach UJK, oraz Politechniki",2 000 zł,Kielce - 11 lipca 2025,26 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,,yes,5,,,1,private
ID4vVH0,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-plaza-tower-13p-30m2-ID4vVH0.html,Mieszkanie Plaza Tower  13p 30m2,2 300 zł,Kielce - 22 czerwca 2025,30 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,,yes,10+,,,1,private
ID16rCuX,https://www.olx.pl/d/oferta/centrum-mieszkanie-2-pokojowe-od-wlasciciela-CID3-ID16rCuX.html,[centrum] mieszkanie 2 pokojowe od wlasciciela,2 400 zł,Kielce - Odświeżono dnia 07 lipca 2025,43 m²,kielce,2025-07-14 00:45:25,wynajem,tenement,no,yes,1,,no,2,private
ID16yPLJ,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-ulica-checinska-30-CID3-ID16yPLJ.html,Mieszkanie 2-pokojowe ulica Checinska 30,2 200 zł,Kielce - 10 lipca 2025,33 m²,kielce,2025-07-14 00:45:25,wynajem,block,yes,yes,4,guarded,yes,2,private
ID16ntKK,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-CID3-ID16ntKK.html,Mieszkanie na wynajem,3 000 zł,Kielce - 25 czerwca 2025,58 m²,kielce,2025-07-14 00:45:25,wynajem,block,no,yes,2,,,3,private
ID4xeIt,https://www.olx.plhttps://www.otodom.pl/pl/oferta/jednopokojowe-umeblowane-ul-tektoniczna-ID4xeIt.html,Jednopokojowe umeblowane ul. Tektoniczna,1 350 zł,Kielce - 11 lipca 2025,"34,50 m²",kielce,2025-07-14 00:45:25,wynajem,block,,yes,1,,,1,developers
ID4rMR5,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajme-mieszkanie-2-pokojowe-sienkiewicza-ID4rMR5.html,"wynajmę mieszkanie 2 pokojowe, Sienkiewicza",1 800 zł,Kielce - 02 lipca 2025,45 m²,kielce,2025-07-14 00:45:25,wynajem,block,,yes,2,,,2,private
ID16jMkq,https://www.olx.pl/d/oferta/nowe-mieszkanie-38-m-kw-ul-wojska-polskiego-os-bella-vista-kielce-CID3-ID16jMkq.html,"Nowe mieszkanie 38 m kw, ul. Wojska Polskiego, os. Bella Vista, Kielce",2 100 zł,Kielce - 21 czerwca 2025,38 m²,kielce,2025-07-14 00:45:25,wynajem,apartment,yes,yes,2,garage,no,2,private
ID16xVmc,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-centrum-kielc-CID3-ID16xVmc.html,"Mieszkanie do wynajęcia, centrum Kielc.",1 700 zł,Kielce - 09 lipca 2025,32 m²,kielce,2025-07-14 00:45:25,wynajem,block,no,yes,2,,yes,2,private
ID16nYtE,https://www.olx.pl/d/oferta/ladne-mieszkanie-do-wynajecia-osiedle-ksm-CID3-ID16nYtE.html,ładne mieszkanie do wynajecia osiedle ksm,1 300 złdo negocjacji,Kielce - 03 lipca 2025,42 m²,kielce,2025-07-14 00:45:25,wynajem,block,no,yes,3,belonging_on_street,no,2,private
